statuses_count,followers_count,friends_count,favourites_count,listed_count,verified_true,verified_false,protected_true,protected_false,isGenuine
46768,1813,320,43723,5,0,1,0,1,1
261,17,13,37,0,0,1,0,1,1
5955,236,124,8134,1,0,1,0,1,1
60,57,169,7,2,0,1,0,1,1
10952,328,292,2480,0,0,1,0,1,1
7,64,191,8,1,0,1,0,1,1
14009,159,182,341,4,0,1,0,1,1
5901,236,298,3731,2,0,1,0,1,1
11444,191,247,59,0,0,1,0,1,1
3852,219,391,1986,0,0,1,0,1,1
18523,1641,153,3103,1,0,1,0,1,1
62899,321,231,144,4,0,1,0,1,1
4796,1408,1533,3171,4,0,1,0,1,1
12363,476,519,4690,13,0,1,0,1,1
275,756,1885,4,9,0,1,0,1,1
249,56,146,372,0,0,1,0,1,1
73443,2844,1861,9562,71,0,1,0,1,1
882,73,87,867,0,0,1,0,1,1
8396,470,480,9197,0,0,1,0,1,1
36721,5650,69,9879,36,0,1,0,1,1
333504,986837,1111,1937,4840,0,1,0,1,1
96566,4955,4359,14265,48,0,1,0,1,1
8355,274,142,878,0,0,1,0,1,1
9040,5209,1120,1841,37,0,1,0,1,1
2811,1032,1908,649,0,0,1,0,1,1
1238,228,378,147,1,0,1,0,1,1
134,17,39,23,0,0,1,0,1,1
5400,196,333,4376,1,0,1,0,1,1
947,141,50,567,1,0,1,0,1,1
7602,2605,2580,63,1,0,1,0,1,1
22251,347,433,495,3,0,1,0,1,1
49,33,295,1611,0,0,1,0,1,1
4242,1582,1500,2675,2,0,1,0,1,1
7686,113,255,128,4,0,1,0,1,1
34655,999,908,928,4,0,1,0,1,1
1727,266,386,5055,2,0,1,0,1,1
1249,139,466,38,0,0,1,0,1,1
2203,490,673,1228,1,0,1,0,1,1
807,38,288,7,1,0,1,0,1,1
10304,127,225,216,2,0,1,0,1,1
3012,88,94,1256,0,0,1,0,1,1
2795,64,221,97,1,0,1,0,1,1
20027,1497,2004,32479,3,0,1,0,1,1
18657,449,302,5993,2,0,1,0,1,1
9747,384,489,6313,2,0,1,0,1,1
531,26,24,5,0,0,1,0,1,1
1448,93,500,372,0,0,1,0,1,1
23508,276,152,409,2,0,1,0,1,1
29129,354,243,11995,1,0,1,0,1,1
559,236,207,402,1,0,1,0,1,1
9927,312,235,5340,5,0,1,0,1,1
8507,306,377,12989,1,0,1,0,1,1
1121,47,125,123,2,0,1,0,1,1
6601,187,164,320,4,0,1,0,1,1
15,2,32,100,0,0,1,0,1,1
3287,2035,1957,95,0,0,1,0,1,1
17147,588,1646,10524,1,0,1,0,1,1
8316,2844,326,943,24,0,1,0,1,1
1432,108,105,3786,5,0,1,0,1,1
32143,574,631,31826,2,0,1,0,1,1
3030,248,352,1399,1,0,1,0,1,1
21351,411,375,9746,3,0,1,0,1,1
6356,356,818,31,6,0,1,0,1,1
6715,152,339,728,2,0,1,0,1,1
2045,252,438,378,4,0,1,0,1,1
19472,2280,801,2,108,0,1,0,1,1
109,122,229,211,0,0,1,0,1,1
14898,502,653,4535,5,0,1,0,1,1
92,16,107,28,0,0,1,0,1,1
3298,460,480,1898,4,0,1,0,1,1
157,20,82,254,1,0,1,0,1,1
8763,660,157,581,22,0,1,0,1,1
8435,131,78,3012,0,0,1,0,1,1
328,193,378,50,4,0,1,0,1,1
20368,510,655,5788,2,0,1,0,1,1
4908,299,261,3074,0,0,1,0,1,1
1479,314,188,1603,3,0,1,0,1,1
541,32,164,364,1,0,1,0,1,1
1765,139,300,823,0,0,1,0,1,1
434,123,164,655,0,0,1,0,1,1
1251,248,274,17,17,0,1,0,1,1
26709,483,539,2646,29,0,1,0,1,1
372,76,36,26,6,0,1,0,1,1
82176,10241,340,32111,59,0,1,0,1,1
22103,314,248,17569,3,0,1,0,1,1
76086,1120,340,3372,42,0,1,0,1,1
5378,335,362,5424,0,0,1,0,1,1
49634,752,201,22587,4,0,1,0,1,1
4351,169,121,205,1,0,1,0,1,1
2383,155,80,1743,2,0,1,0,1,1
734,172,171,6859,0,0,1,0,1,1
3755,279,1078,6041,3,0,1,0,1,1
409,71,66,3,4,0,1,0,1,1
187,38,138,975,0,0,1,0,1,1
6970,151,760,1429,1,0,1,0,1,1
468,148,523,473,0,0,1,0,1,1
23298,6534,5227,6794,10,0,1,0,1,1
3886,81,218,0,4,0,1,0,1,1
20154,286,261,11126,4,0,1,0,1,1
2313,284,282,1613,0,0,1,0,1,1
32549,774,698,26037,0,0,1,0,1,1
2167,36,125,70,0,0,1,0,1,1
12043,824,241,35,7,0,1,0,1,1
439,62,71,83,0,0,1,0,1,1
1987,145,279,3565,2,0,1,0,1,1
16838,1671,1668,5199,49,0,1,0,1,1
3651,151,550,56,2,0,1,0,1,1
6964,897,633,638,30,0,1,0,1,1
3927,53,256,877,3,0,1,0,1,1
52525,1227,413,88,55,0,1,0,1,1
338,59,70,55,0,0,1,0,1,1
35987,12875,392,1264,202,0,1,0,1,1
341,26,16,44,0,0,1,0,1,1
2111,382,645,1012,3,0,1,0,1,1
466,206,414,532,2,0,1,0,1,1
194,82,220,1,0,0,1,0,1,1
60,58,264,24,0,0,1,0,1,1
12022,6602,1162,8019,52,0,1,0,1,1
6773,1237,1189,3744,0,0,1,0,1,1
23246,1046,687,3825,2,0,1,0,1,1
842,219,356,47,4,0,1,0,1,1
2831,887,1598,52,5,0,1,0,1,1
1952,154,234,3704,1,0,1,0,1,1
6275,2008,1462,4046,0,0,1,0,1,1
8774,414,488,3678,6,0,1,0,1,1
4614,384,320,68,0,0,1,0,1,1
3575,179,249,6348,2,0,1,0,1,1
3517,190,252,124,2,0,1,0,1,1
26594,2696,154,12554,36,0,1,0,1,1
16808,978,126,106,8,0,1,0,1,1
1972,247,244,182,6,0,1,0,1,1
44839,2162,792,9428,93,0,1,0,1,1
3954,284,218,1205,6,0,1,0,1,1
4414,57,71,112,0,0,1,0,1,1
17511,4774,3822,1031,214,0,1,0,1,1
79,31,61,232,0,0,1,0,1,1
2612,177,442,3031,0,0,1,0,1,1
497,45,54,2,4,0,1,0,1,1
50292,714,484,17795,2,0,1,0,1,1
5003,89,120,22,0,0,1,0,1,1
13849,2147,197,7573,5,0,1,0,1,1
13449,951,426,6801,1,0,1,0,1,1
4,4,40,0,0,0,1,0,1,1
18871,365,322,3702,2,0,1,0,1,1
9648,198,228,24,5,0,1,0,1,1
9782,262,265,13229,1,0,1,0,1,1
8236,346,1235,1744,10,0,1,0,1,1
6423,87,55,842,0,0,1,0,1,1
16486,549,435,6850,1,0,1,0,1,1
107,12,41,10,0,0,1,0,1,1
1389,140,332,35,0,0,1,0,1,1
189,26,111,123,0,0,1,0,1,1
6890,236,331,111,1,0,1,0,1,1
24839,383,269,4876,0,0,1,0,1,1
22456,445,354,3265,2,0,1,0,1,1
1754,137,534,2141,1,0,1,0,1,1
3291,665,96,10758,2,0,1,0,1,1
4789,439,287,7911,1,0,1,0,1,1
633,70,174,138,1,0,1,0,1,1
65562,837,834,2103,6,0,1,0,1,1
216,150,125,351,0,0,1,0,1,1
2300,128,170,1773,1,0,1,0,1,1
8337,60,250,2628,1,0,1,0,1,1
22017,466,386,4278,2,0,1,0,1,1
95364,8304,100,34966,146,0,1,0,1,1
31522,177,127,2957,3,0,1,0,1,1
11604,400,288,2747,2,0,1,0,1,1
138,41,42,20,2,0,1,0,1,1
5918,268,160,3334,0,0,1,0,1,1
210,50,86,320,0,0,1,0,1,1
4264,134,240,4740,0,0,1,0,1,1
1984,88,124,856,3,0,1,0,1,1
1528,41,171,43,2,0,1,0,1,1
21581,654,544,12277,0,0,1,0,1,1
3405,168,346,1135,0,0,1,0,1,1
32808,1835,258,6952,3,0,1,0,1,1
114851,4382,864,21076,51,0,1,0,1,1
4231,692,2001,381,8,0,1,0,1,1
14213,638,337,4738,4,0,1,0,1,1
6903,167,186,1255,1,0,1,0,1,1
12235,337,389,6056,2,0,1,0,1,1
5334,413,307,3318,0,0,1,0,1,1
185456,481,188,15353,23,0,1,0,1,1
3211,418,410,5937,1,0,1,0,1,1
9920,761,353,7925,0,0,1,0,1,1
183,88,117,310,0,0,1,0,1,1
101,27,79,63,0,0,1,0,1,1
4032,66,162,259,0,0,1,0,1,1
52,26,62,143,0,0,1,0,1,1
625,92,105,235,0,0,1,0,1,1
30710,135,404,1147,11,0,1,0,1,1
944,158,249,1355,0,0,1,0,1,1
47489,1502,1504,4631,9,0,1,0,1,1
22011,358,198,24541,7,0,1,0,1,1
7945,694,632,4227,0,0,1,0,1,1
310,88,198,23,0,0,1,0,1,1
9405,703,223,6,9,0,1,0,1,1
38975,1003,512,4738,6,0,1,0,1,1
8467,589,517,4151,19,0,1,0,1,1
45741,782,1243,5357,2,0,1,0,1,1
1804,88,956,107,3,0,1,0,1,1
3551,156,200,3908,0,0,1,0,1,1
493,89,320,477,1,0,1,0,1,1
537,92,19,7502,1,0,1,0,1,1
15813,1787,838,829,87,0,1,0,1,1
7652,140,81,4341,2,0,1,0,1,1
2204,180,158,363,0,0,1,0,1,1
67,18,216,2,0,0,1,0,1,1
59092,85,59,662,1,0,1,0,1,1
1645,784,508,620,7,0,1,0,1,1
4904,216,201,4542,1,0,1,0,1,1
7201,442,177,489,37,0,1,0,1,1
2254,105,183,11,0,0,1,0,1,1
11256,322,227,1086,0,0,1,0,1,1
1396,26,300,780,0,0,1,0,1,1
19081,938,524,8860,6,0,1,0,1,1
2855,109,278,517,4,0,1,0,1,1
2590,293,818,756,1,0,1,0,1,1
1307,178,142,1194,0,0,1,0,1,1
1587,191,152,10221,0,0,1,0,1,1
13693,3937,3616,1913,169,0,1,0,1,1
1437,256,516,1247,0,0,1,0,1,1
10158,416,298,3434,1,0,1,0,1,1
33279,900,600,31879,1,0,1,0,1,1
718,48,395,196,2,0,1,0,1,1
1187,376,399,728,15,0,1,0,1,1
10122,1034,869,63837,1,0,1,0,1,1
15922,2917,2305,4628,12,0,1,0,1,1
3627,72,54,573,0,0,1,0,1,1
2509,356,382,200,2,0,1,0,1,1
231,72,334,15,1,0,1,0,1,1
3233,308,276,2277,3,0,1,0,1,1
29249,1658,2002,29875,11,0,1,0,1,1
9352,524,510,4532,1,0,1,0,1,1
40034,515,312,26039,0,0,1,0,1,1
585,98,199,27,7,0,1,0,1,1
13372,10483,11711,3672,9,0,1,0,1,1
85,70,150,93,1,0,1,0,1,1
48572,503,225,61,5,0,1,0,1,1
22530,2068,1420,2140,29,0,1,0,1,1
2508,326,177,935,1,0,1,0,1,1
1300,212,524,675,0,0,1,0,1,1
9984,244,380,54,3,0,1,0,1,1
11310,791,194,6212,4,0,1,0,1,1
141,200,659,1529,4,0,1,0,1,1
2568,1207,138,4243,9,0,1,0,1,1
41468,1154,232,22,3,0,1,0,1,1
28431,1876,990,352,78,0,1,0,1,1
4099,414,1116,3505,1,0,1,0,1,1
811,68,328,454,2,0,1,0,1,1
362,16,99,0,0,0,1,0,1,1
3692,489,1999,3629,3,0,1,0,1,1
10674,27789,1403,118225,595,0,1,0,1,1
13334,194,132,2231,0,0,1,0,1,1
1365,278,208,932,0,0,1,0,1,1
1649,86,210,2085,4,0,1,0,1,1
154,34,49,45,1,0,1,0,1,1
36913,807,907,3262,9,0,1,0,1,1
666,123,702,59,3,0,1,0,1,1
1947,58,250,613,1,0,1,0,1,1
24073,614,595,5632,9,0,1,0,1,1
1355,69,533,657,0,0,1,0,1,1
57613,622,475,11363,15,0,1,0,1,1
2680,320,257,637,2,0,1,0,1,1
2810,341,103,6928,5,0,1,0,1,1
135,208,263,43,2,0,1,0,1,1
1286,536,988,559,11,0,1,0,1,1
72357,450,137,14152,6,0,1,0,1,1
671,14,3,3,0,0,1,0,1,1
32685,566,358,10413,2,0,1,0,1,1
7243,329,956,15478,11,0,1,0,1,1
17465,582,686,0,0,0,1,0,1,1
1156,384,262,34,14,0,1,0,1,1
6180,123,206,1650,2,0,1,0,1,1
7918,202,146,5978,0,0,1,0,1,1
2297,284,1356,921,3,0,1,0,1,1
9374,338,149,996,1,0,1,0,1,1
24570,1373,495,4380,2,0,1,0,1,1
8184,690,1606,2581,4,0,1,0,1,1
78166,369,224,47361,13,0,1,0,1,1
69057,1003,760,53960,33,0,1,0,1,1
22067,10200,10070,15593,62,0,1,0,1,1
27816,1025,873,7145,3,0,1,0,1,1
100611,1457,282,584,61,0,1,0,1,1
45655,3001,538,4034,6,0,1,0,1,1
16551,493,655,2959,6,0,1,0,1,1
25167,699,359,13544,36,0,1,0,1,1
1409,1823,1823,831,0,0,1,0,1,1
10467,253,110,2634,2,0,1,0,1,1
44838,804,359,21987,11,0,1,0,1,1
4948,467,266,772,23,0,1,0,1,1
504,223,223,95,7,0,1,0,1,1
1403,4406,655,14,25,0,1,0,1,1
745,171,100,1457,0,0,1,0,1,1
367,279,196,6,1,0,1,0,1,1
23324,701,468,5443,1,0,1,0,1,1
781,168,490,70,0,0,1,0,1,1
4333,108,368,5405,2,0,1,0,1,1
9878,327,303,7872,1,0,1,0,1,1
3177,105,82,88,0,0,1,0,1,1
17707,1025,529,9343,4,0,1,0,1,1
6173,341,265,5545,1,0,1,0,1,1
31897,321,547,4466,7,0,1,0,1,1
6961,274,203,9449,2,0,1,0,1,1
6315,11003,11072,99,129,0,1,0,1,1
3398,151,102,1631,0,0,1,0,1,1
1846,25,87,756,3,0,1,0,1,1
416,4520,230,89,0,0,1,0,1,1
3557,527,389,5458,0,0,1,0,1,1
3955,231,262,277,0,0,1,0,1,1
5361,275,171,2935,1,0,1,0,1,1
1816,139,320,1529,0,0,1,0,1,1
3956,136,236,773,0,0,1,0,1,1
13416,2169,1042,15258,21,0,1,0,1,1
38594,6994,963,1780,86,0,1,0,1,1
1486,1391,1473,4817,6,0,1,0,1,1
1302,1894,2012,76,101,0,1,0,1,1
57210,1645,2001,35952,5,0,1,0,1,1
5063,4913,3451,2835,4,0,1,0,1,1
3912,482,439,9909,0,0,1,0,1,1
437,226,187,2672,0,0,1,0,1,1
2439,148,396,95,0,0,1,0,1,1
29304,3342,186,3835,46,0,1,0,1,1
96,43,113,425,0,0,1,0,1,1
12309,1373,2001,4908,41,0,1,0,1,1
7752,887,911,13064,10,0,1,0,1,1
1893,72,181,30,0,0,1,0,1,1
2296,252,573,3150,1,0,1,0,1,1
722,49,378,992,3,0,1,0,1,1
108403,3225,2429,1424,262,0,1,0,1,1
1083,539,796,7,21,0,1,0,1,1
256,39,75,313,0,0,1,0,1,1
6057,273,292,11059,0,0,1,0,1,1
2448,177,297,838,3,0,1,0,1,1
123707,1297,518,147,57,0,1,0,1,1
7089,1368,90,293,76,0,1,0,1,1
25976,519,321,17451,1,0,1,0,1,1
1474,110,98,185,0,0,1,0,1,1
38224,10588,6651,119160,538,0,1,0,1,1
3104,168,220,1466,0,0,1,0,1,1
118750,2634,147,5852,54,0,1,0,1,1
17250,574,85,6605,6,0,1,0,1,1
91240,1972,1122,10208,51,0,1,0,1,1
4685,230,209,3282,7,0,1,0,1,1
14140,1101,1135,1064,36,0,1,0,1,1
23992,227,181,8541,2,0,1,0,1,1
13741,214,374,11121,3,0,1,0,1,1
1764,87,228,2351,0,0,1,0,1,1
3170,536,235,2472,0,0,1,0,1,1
3386,80,83,903,1,0,1,0,1,1
877,50,161,443,0,0,1,0,1,1
35142,663,500,3851,5,0,1,0,1,1
63,28,172,8,0,0,1,0,1,1
6576,535,289,24072,0,0,1,0,1,1
14280,603,432,3920,1,0,1,0,1,1
763,539,420,10192,0,0,1,0,1,1
91498,3521,987,53631,28,0,1,0,1,1
16488,323,217,22500,1,0,1,0,1,1
13241,151,132,4828,1,0,1,0,1,1
3896,152,117,8064,1,0,1,0,1,1
1228,141,218,1514,0,0,1,0,1,1
6569,391,147,9136,0,0,1,0,1,1
4524,976,647,3978,78,0,1,0,1,1
4028,138,737,101,5,0,1,0,1,1
21,27,70,17,0,0,1,0,1,1
2183,188,148,922,1,0,1,0,1,1
715,102,52,276,0,0,1,0,1,1
530,72,81,168,0,0,1,0,1,1
605,154,270,920,0,0,1,0,1,1
69900,10116,8581,26604,77,0,1,0,1,1
7236,289,515,4838,2,0,1,0,1,1
58602,194,136,1512,4,0,1,0,1,1
9,4,109,15,0,0,1,0,1,1
8632,123,36,707,4,0,1,0,1,1
1506,274,482,89,5,0,1,0,1,1
6540,448,409,298,0,0,1,0,1,1
567,196,298,128,4,0,1,0,1,1
1307,118,399,241,1,0,1,0,1,1
86,19,119,15,0,0,1,0,1,1
8328,552,532,18965,0,0,1,0,1,1
13138,272,283,1042,0,0,1,0,1,1
23130,1999,184,402,41,0,1,0,1,1
6876,191,267,2284,1,0,1,0,1,1
904,183,474,3,10,0,1,0,1,1
15242,246,222,3196,3,0,1,0,1,1
58333,450,277,33011,10,0,1,0,1,1
305,55,51,89,0,0,1,0,1,1
2916,144,115,2358,2,0,1,0,1,1
1428,89,66,861,0,0,1,0,1,1
485,58,101,1,5,0,1,0,1,1
5711,294,654,773,6,0,1,0,1,1
1042,754,405,43,55,0,1,0,1,1
313032,378,132,0,10,0,1,0,1,1
202416,12802,13173,55350,88,0,1,0,1,1
42462,1287,1167,11606,4,0,1,0,1,1
81,43,54,90,0,0,1,0,1,1
1333,125,268,6,9,0,1,0,1,1
11106,612,1518,2676,24,0,1,0,1,1
15656,458,414,7795,1,0,1,0,1,1
4529,947,806,18519,0,0,1,0,1,1
617,37,259,1,0,0,1,0,1,1
1471,289,462,9,1,0,1,0,1,1
1196,202,199,1134,0,0,1,0,1,1
7085,220,801,2074,4,0,1,0,1,1
1550,67,88,79,0,0,1,0,1,1
367191,18280,4883,2164,882,0,1,0,1,1
3841,1702,227,333,6,0,1,0,1,1
4321,525,561,2193,3,0,1,0,1,1
277,27,154,275,2,0,1,0,1,1
6523,449,94,2781,2,0,1,0,1,1
727,79,99,439,1,0,1,0,1,1
684,55,110,114,1,0,1,0,1,1
9266,207,262,9514,0,0,1,0,1,1
45063,1096,844,256,32,0,1,0,1,1
13101,1469,1152,8414,78,0,1,0,1,1
29467,937,314,29569,2,0,1,0,1,1
25655,361,983,1768,10,0,1,0,1,1
4916,358,259,10980,4,0,1,0,1,1
12196,230,65,123,2,0,1,0,1,1
2648,230,501,86,4,0,1,0,1,1
1599,119,145,272,4,0,1,0,1,1
8623,409,290,2686,1,0,1,0,1,1
32544,1570,833,199,22,0,1,0,1,1
40607,440,620,5547,6,0,1,0,1,1
2340,112,136,7828,0,0,1,0,1,1
20732,628,376,16766,0,0,1,0,1,1
15889,741,579,2294,5,0,1,0,1,1
97292,973,897,1239,17,0,1,0,1,1
10,34,166,3,2,0,1,0,1,1
3049,175,177,41,1,0,1,0,1,1
2419,160,115,116,1,0,1,0,1,1
704,236,445,104,14,0,1,0,1,1
15150,645,508,1409,2,0,1,0,1,1
7936,645,224,3769,0,0,1,0,1,1
2102,318,523,841,1,0,1,0,1,1
716,218,236,365,0,0,1,0,1,1
11560,598,398,12992,3,0,1,0,1,1
12323,389,164,6449,5,0,1,0,1,1
7152,252,141,1975,0,0,1,0,1,1
703,81,140,396,0,0,1,0,1,1
4247,339,320,2625,0,0,1,0,1,1
2875,372,279,4307,0,0,1,0,1,1
5825,3842,1926,1424,8,0,1,0,1,1
23274,1484,1307,320,43,0,1,0,1,1
101,196,191,8,9,0,1,0,1,1
706,773,1996,259,0,0,1,0,1,1
67091,414,312,2337,2,0,1,0,1,1
69459,2310,869,34690,25,0,1,0,1,1
3457,947,777,1842,1,0,1,0,1,1
15753,12739,12697,12887,21,0,1,0,1,1
2292,128,128,382,0,0,1,0,1,1
9530,97,194,1985,3,0,1,0,1,1
213083,1398,1975,29433,59,0,1,0,1,1
4591,42,24,2646,2,0,1,0,1,1
24072,2245,1260,4402,153,0,1,0,1,1
10155,307,395,880,1,0,1,0,1,1
74015,917,425,6980,52,0,1,0,1,1
15001,500,220,27839,24,0,1,0,1,1
2298,81,211,1363,3,0,1,0,1,1
4869,263,250,1569,1,0,1,0,1,1
86,8,43,107,0,0,1,0,1,1
16430,156,248,748,0,0,1,0,1,1
217,73,212,180,1,0,1,0,1,1
8531,477,354,6175,1,0,1,0,1,1
1081,594,1408,171,8,0,1,0,1,1
1321,35,164,122,1,0,1,0,1,1
1428,721,774,148,22,0,1,0,1,1
15289,154,152,628,3,0,1,0,1,1
172402,11781,12621,185467,135,0,1,0,1,1
406,26,44,139,1,0,1,0,1,1
3088,113,77,2233,7,0,1,0,1,1
3393,206,207,4510,1,0,1,0,1,1
54,10,88,1,1,0,1,0,1,1
14829,432,315,7528,1,0,1,0,1,1
25931,555,365,1600,2,0,1,0,1,1
4519,176,229,3720,1,0,1,0,1,1
1447,321,1605,165,3,0,1,0,1,1
67,35,155,7,0,0,1,0,1,1
58627,6584,907,11,424,0,1,0,1,1
12171,436,773,56528,3,0,1,0,1,1
28400,8375,503,2497,535,0,1,0,1,1
8528,312,879,1009,1,0,1,0,1,1
9585,326,216,178,2,0,1,0,1,1
2079,429,315,705,0,0,1,0,1,1
9181,300,459,1789,0,0,1,0,1,1
4810,94,113,1811,2,0,1,0,1,1
145,10,30,116,0,0,1,0,1,1
5124,290,200,109,2,0,1,0,1,1
595,58,103,219,2,0,1,0,1,1
14401,1061,1726,5253,29,0,1,0,1,1
5998,342,340,5834,0,0,1,0,1,1
31284,1270,999,4745,2,0,1,0,1,1
33479,498,304,13415,3,0,1,0,1,1
16803,2289,2231,2133,3,0,1,0,1,1
672,115,63,9657,2,0,1,0,1,1
2496,222,237,79,1,0,1,0,1,1
34600,858,388,32866,4,0,1,0,1,1
438,16,126,22,3,0,1,0,1,1
1099,160,242,378,4,0,1,0,1,1
9565,2850,1777,572,2,0,1,0,1,1
4918,183,514,7683,2,0,1,0,1,1
5639,215,251,319,0,0,1,0,1,1
3357,273,238,2996,0,0,1,0,1,1
10043,1819,886,1808,38,0,1,0,1,1
11551,34,0,110,3,0,1,0,1,1
3187,139,204,1832,2,0,1,0,1,1
8200,268,173,2021,1,0,1,0,1,1
551,42,231,227,1,0,1,0,1,1
95366,114727,1362,1746,2825,0,1,0,1,1
343,23,279,1664,0,0,1,0,1,1
4715,186,359,2291,1,0,1,0,1,1
4925,159,106,1737,0,0,1,0,1,1
43,14,57,10,1,0,1,0,1,1
21182,1540,674,18436,6,0,1,0,1,1
9573,786,705,845,6,0,1,0,1,1
8334,349,213,1141,4,0,1,0,1,1
3338,434,448,978,0,0,1,0,1,1
168,29,200,47,0,0,1,0,1,1
12033,11617,815,862,89,0,1,0,1,1
2434,2498,2468,1136,90,0,1,0,1,1
10253,2951,2145,1054,26,0,1,0,1,1
363,136,921,1185,1,0,1,0,1,1
25362,1285,586,1255,10,0,1,0,1,1
7463,394,170,2423,1,0,1,0,1,1
126757,1095,57,24856,6,0,1,0,1,1
1257,145,178,677,0,0,1,0,1,1
53939,2223,69,5203,9,0,1,0,1,1
31342,1247,731,23783,1,0,1,0,1,1
713,399,318,809,0,0,1,0,1,1
66,7,208,109,0,0,1,0,1,1
1727,71,70,2138,1,0,1,0,1,1
25,28,308,27,0,0,1,0,1,1
559,79,292,178,0,0,1,0,1,1
382,83,226,75,1,0,1,0,1,1
3647,1829,869,116,98,0,1,0,1,1
21036,416,67,553,8,0,1,0,1,1
1551,129,250,7416,2,0,1,0,1,1
16179,215,436,248,4,0,1,0,1,1
463,160,221,11441,4,0,1,0,1,1
8199,296,285,510,1,0,1,0,1,1
5405,76,103,3171,3,0,1,0,1,1
8147,1867,456,827,24,0,1,0,1,1
2796,409,317,2796,1,0,1,0,1,1
11538,1007,527,5371,1,0,1,0,1,1
21417,341,2001,3515,8,0,1,0,1,1
552,116,379,621,3,0,1,0,1,1
27942,1201,897,2404,33,0,1,0,1,1
1154,44,78,224,1,0,1,0,1,1
5146,500,477,719,15,0,1,0,1,1
75903,1183,308,5085,26,0,1,0,1,1
982,68,265,360,0,0,1,0,1,1
11086,673,1200,135,2,0,1,0,1,1
16,1,25,0,0,0,1,0,1,1
498,154,335,718,5,0,1,0,1,1
4240,254,236,489,0,0,1,0,1,1
853,14,30,18,0,0,1,0,1,1
14328,277,422,3814,9,0,1,0,1,1
9258,1470,1901,990,0,0,1,0,1,1
1251,39,22,1014,0,0,1,0,1,1
3396,104,386,73,3,0,1,0,1,1
25574,628,364,7561,0,0,1,0,1,1
2829,101,128,275,2,0,1,0,1,1
10276,428,191,2562,1,0,1,0,1,1
19567,1071,504,2178,281,0,1,0,1,1
3108,233,1534,701,2,0,1,0,1,1
21801,2143,666,10006,3,0,1,0,1,1
7364,80,400,159,4,0,1,0,1,1
2007,168,133,1203,0,0,1,0,1,1
54668,2094,2235,85051,49,0,1,0,1,1
3161,1327,801,3256,3,0,1,0,1,1
1523,42,203,525,0,0,1,0,1,1
124,78,211,118,2,0,1,0,1,1
27397,431,1067,6018,22,0,1,0,1,1
1371,257,260,486,0,0,1,0,1,1
27962,2688,985,19912,14,0,1,0,1,1
1858,74,95,115,0,0,1,0,1,1
3530,271,253,562,2,0,1,0,1,1
2763,1383,387,1053,8,0,1,0,1,1
12489,800,702,14956,7,0,1,0,1,1
24475,933,1972,4642,40,0,1,0,1,1
27763,668,150,4363,7,0,1,0,1,1
3673,1524,614,1772,7,0,1,0,1,1
676,58,178,70,0,0,1,0,1,1
30949,7474,1181,23378,5,0,1,0,1,1
633,89,330,533,0,0,1,0,1,1
96,158,179,39,0,0,1,0,1,1
26002,301,153,15736,2,0,1,0,1,1
6,3,11,0,0,0,1,0,1,1
31000,594,1460,391,41,0,1,0,1,1
13578,10885,1529,5593,622,0,1,0,1,1
3207,460,121,547,10,0,1,0,1,1
111434,10545,168,31856,63,0,1,0,1,1
24805,628,391,22077,5,0,1,0,1,1
12518,195,155,15923,0,0,1,0,1,1
22139,449,298,2386,3,0,1,0,1,1
101806,910,127,239,6,0,1,0,1,1
1207,354,382,668,0,0,1,0,1,1
9601,982,1026,7344,1,0,1,0,1,1
3472,222,246,6949,0,0,1,0,1,1
13340,244,415,2,4,0,1,0,1,1
8153,1686,916,570,67,0,1,0,1,1
31077,1760,30,932,26,0,1,0,1,1
15831,134,94,6729,1,0,1,0,1,1
6,1,21,7,0,0,1,0,1,1
41550,6050,2914,32113,93,0,1,0,1,1
741,56,253,5,2,0,1,0,1,1
3426,34,161,2759,2,0,1,0,1,1
1107,157,171,418,0,0,1,0,1,1
3737,302,223,3394,0,0,1,0,1,1
35710,2031,576,849,277,0,1,0,1,1
3496,82,64,876,0,0,1,0,1,1
2755,132,174,37,3,0,1,0,1,1
3807,442,414,1749,5,0,1,0,1,1
33724,580,677,9874,0,0,1,0,1,1
2435,75,96,219,3,0,1,0,1,1
385,460,19,1,9,0,1,0,1,1
7863,106,70,3771,0,0,1,0,1,1
233,132,194,13,6,0,1,0,1,1
29842,1436,204,6252,25,0,1,0,1,1
821,33,326,322,1,0,1,0,1,1
9678,403,337,225,1,0,1,0,1,1
19854,1202,1469,64330,7,0,1,0,1,1
10380,2351,1708,652,4,0,1,0,1,1
28412,705,333,315,1,0,1,0,1,1
25346,1610,1983,322,23,0,1,0,1,1
3895,341,329,43,7,0,1,0,1,1
7959,577,215,667,1,0,1,0,1,1
5482,436,428,4465,2,0,1,0,1,1
2285,58,138,142,4,0,1,0,1,1
15921,468,261,1723,2,0,1,0,1,1
2394,860,228,97,52,0,1,0,1,1
21651,683,97,295,55,0,1,0,1,1
35421,786,718,10463,47,0,1,0,1,1
24,124,222,0,1,0,1,0,1,1
3087,220,214,2722,5,0,1,0,1,1
3138,371,314,4326,0,0,1,0,1,1
16949,1549,348,1288,14,0,1,0,1,1
12088,275,316,130,11,0,1,0,1,1
19502,247,92,610,1,0,1,0,1,1
559,404,788,44,1,0,1,0,1,1
14,32,173,1,1,0,1,0,1,1
16487,362,243,6079,3,0,1,0,1,1
25278,2404,153,10697,35,0,1,0,1,1
